text,label
emg sırasında iletim iğnesini yerleştirir yerleştirmez hasta irkildi.,açıklama
hareket ettiğine göre tamamen felç değil.,değerlendirme
sigara içmesi durumu açıklamaz; akciğerler yerine başka bir şeye bakmalıyız.,açıklama
"ayağını ateşten çekti; bu, motor fonksiyonun korunduğunu gösterir.",değerlendirme
göğsünde sıkışma var ve nefes alamıyor; plevral efüzyon olabilir.,açıklama
juguler ven belirgin; sorun akciğerde değil kalpte olabilir.,değerlendirme
göğse iğneyle girip kalbin çevresindeki kanı boşaltmalıyız.,tedavi
ekoda yapısal anormallik görünmedi.,açıklama
enfeksiyöz bir süreç olabilir; tüberküloz da düşünülmeli.,hipotez
"vaskülit, efüzyonu açıklayabilir.",hipotez
"felç taklit değilse, görünen paralizi gerçek bir nörolojik belirti olabilir.",açıklama
omurgada vasküler bir tümör olabilir.,hipotez
trombositleri normal.,açıklama
baştan ayağa tarandı ve hiçbir şey bulunmadı.,açıklama
kalp hızı biraz yüksek; ameliyat sonrası ağrı için morfini artıracağım.,açıklama
morfini artırınca kalp hızı düştü; demek ki doğru karar verdim.,değerlendirme
c vitamini eksikliği var; portakal suyu içmesi gerekiyor.,tedavi
sekiz yıllık öykü yeniden incelenirse gözden kaçan nörolojik bir ipucu bulunabilir.,değerlendirme
2002 yılında hastada göz kuruluğu vardı.,açıklama
hastanın nörolojik sorunları da olmuştu.,açıklama
baş ağrıları artınca kafa taraması yapıldı ve tümör bulundu.,açıklama
ateş ve sık idrara çıkma prostatiti düşündürebilir.,hipotez
bu tablo idrar yolu enfeksiyonu da olabilir.,hipotez
"lökosit sayısı normal, enfeksiyon lehine değil.",açıklama
"ağrı, ateş ve sık idrara çıkma birlikte pankreatik kisti düşündürebilir.",hipotez
boyun kaslarındaki dejenerasyon nedeniyle skop boğazı çökertir; otomatik olarak trakeotomi gerekir.,açıklama
"salya akıtmıyor, başını dik tutabiliyor ve yemek yerken boğulmuyor; boğazı sandığınız kadar kötü değil.",açıklama
endoskopiyle midenin girişinden geçip pankreasın kuyruğunu görüntülüyorum.,açıklama
pankreas temiz görünüyor.,açıklama
"boğazı çöktü, prob sıkıştı; trakeotomi açıyoruz.",değerlendirme
bu tablo yeni bir vaskülit ya da meninkslerde mikrotümörler yüzünden olabilir.,açıklama
"eğer bu eski öykü değil de aktif bir süreçse, en azından iletişim kurmasını sağlayabiliriz.",açıklama
"kontrast madde omurilik kanalından verildi, sıradaki durak beyin.",açıklama
tansiyonu yüksek ama meninkslerde kanama görünmüyor.,açıklama
hastanın kulağından kanama başladı; daha sonra bos kaçağı cerrahi olarak onarıldı.,değerlendirme
bacağımda ilk kez yeniden ağrı hissettim; kas krampları olabilir ama bu beni düşündürüyor.,açıklama
"havuz olayı intihar girişimi değil, vücut ısısını düzenleyemediği için olmuş olabilir; hipotalamik disregülasyon düşünüyorum.",açıklama
hipotalamustaki skar dokusu hipofize baskı yapıyorsa adrenal bezler kapanır; bu addison hastalığıdır ve kortizol enjeksiyonu ile düzelebilir.,hipotez
hastaya kortizol enjekte etti.,tedavi
"kortizolden sonra kolunu oynattı, ayağa kalktı ve denge kurmaya başladı.",değerlendirme
rektal kanama ve uzaylı kaçırılma fantezisi en olası olarak cinsel istismarı düşündürüyor.,hipotez
"acilde cinsel saldırı kiti yapıldı, yırtık, semen ya da pubik kıl bulunmadı.",açıklama
yeni araştırmalar nörolojik sorunlarla kanama bozuklukları arasında bağlantı olabileceğini gösteriyor.,açıklama
önkoluna küçük bir kesi yapıp kanamanın ne kadar sürede durduğunu ölçeceğiz.,açıklama
boynumda beni takip etmelerini sağlayan bir çip olduğunu hissediyorum.,açıklama
"iki kaburgamın arasına bir şey koyuyorlar ve içimde dolaştırıyorlar, canım yanıyor.",açıklama
üst ve alt endoskopiler temiz çıktı.,açıklama
kan testlerinin hepsi normaldi ve altı dakikada pıhtılaştı.,açıklama
bu basit bir kanama bozukluğu olabilir.,hipotez
çocuğun kanama bozukluğu var; kanamayı ancak 25 dakika sonra durdurabildim.,açıklama
boynundan çıkan metal titanyum; muhtemelen eski cerrahi pinden kalmış bir parça.,açıklama
yabancı cisme karşı gelişen inflamatuar reaksiyon damara erozyon yapmış olabilir.,hipotez
"önce kanama bozukluğu yoktu, sonra vardı, şimdi yine yok gibi görünüyor.",açıklama
kan alıp pıhtılaşma faktörlerinden herhangi biri düşük ya da eksik mi bakacağız.,açıklama
parietal talamik bölgede pet taraması yapıp ağrı algısı var mı görmek istiyorum.,açıklama
pulmoner ödem ve ikinci evre hipertansif kriz gelişti; oksijen verin ve sodyum nitroprussid infüzyonu başlatın.,değerlendirme
sistolik tansiyon 170 civarında; çok hızlı düşürürsek organ hipoperfüzyonu riski var.,açıklama
"tansiyonu bu kadar yüksek bırakmak inme, miyokard enfarktüsü ve körlük riski taşır.",açıklama
clancy von willebrand için pozitif çıktı.,açıklama
hipertansif kriz pıhtılaşma faktörlerini aktive ediyor olabilir.,hipotez
"eko temiz, kalp yapısında kusur görünmüyor.",açıklama
sol tarafta hareket etmeyen birkaç bin miyosit var.,değerlendirme
bu aritmi değil; bazı miyositler hiç kasılmıyor.,açıklama
kalpten alınan miyositlerin dnası clancynin diğer dokularındaki dna ile eşleşmiyor.,açıklama
etkilenmiş hücrelerin yüzey proteinini hedefleyen antikorla benzer hücreleri tüm vücutta işaretleyebiliriz.,hipotez
"femurdaki kemik iliğinde etkilenmiş hücre kümeleri var; bu, aralıklı kanama bozukluğunu açıklıyor.",açıklama
gözlük kullanma gereksinimini açıklayan tutulum da var; retina etkilenmiş olabilir.,açıklama
etkilenmiş bölgeleri çıkardıktan sonra femoral arterden kalbe kateter ilerleteceğiz ve son olarak pupilden iğneyle retinadaki anormal hücreleri yok edeceğiz.,açıklama
artık yüzümü net görebiliyorsun; gözlüklerini atabilirsin.,değerlendirme
halüsinasyonlar ve nöbetler temporal lob tutulumu düşündürüyor.,açıklama
işaretleyici kan-beyin bariyerini geçmemiş olabilir; bu yüzden beyin taraması temiz görünmüş olabilir.,açıklama
çocuk tek kişi değil; iki farklı embriyonun birleşmesi sonucu oluşmuş kimerizm var.,açıklama
beyin dalgaları hafif halüsinasyon gösteriyor ve nöronlar ışık veriyor.,açıklama
hasta tüp bebek gebeliği sonucu doğmuş.,açıklama
"üç yaşında sağ ulna kırığı, beş yaşında suçiçeği geçirmiş.",açıklama
"bunlar halüsinasyon değil, kbus olabilir.",açıklama
kanlı dışkı gastrointestinal bir sorunla da açıklanabilir.,açıklama
boynunda tarif ettiği bölgeyi muayene ettim.,açıklama
"boynumun arkasında bir şey var, orada hissedebiliyorum.",açıklama
boyundaki parçayı çıkarmaya çalıştım ama çocuk orada bir çip olduğuna inanıyordu.,açıklama
"eğer analizim yanlışsa sorun bir ufo değil, bizim yorumumuzdur.",açıklama
kanama 25 dakika sürdü; bu normal değil.,açıklama
laboratuvar metali tanımlayamadı ama bunun uzaylı teknolojisi olmadığını biliyoruz.,açıklama
boynunu oyduktan sonra kendi kendine pıhtılaşması garip.,açıklama
"önce kanama bozukluğu vardı, şimdi kendi kendine pıhtılaşıyor; bu tablo tutarsız.",açıklama
sorun kanında değil de psikolojik olabilir mi?,hipotez
önceki iki testte de hipertansif olmuşsa pıhtılaşması açıklanabilir.,açıklama
transözofageal eko kalpteki yapısal sorunu gösterebilir.,açıklama
"bu test kalbin nerede sorun çıkardığını gösterecek, sonra tedavi edebiliriz.",açıklama
"yapısal defekt yok, kapaklar sağlam.",açıklama
bir grup miyosit diğerleriyle birlikte kasılmıyor.,açıklama
anormal dna taşıyan hücreleri işaretleyip tüm vücutta izleyebiliriz.,açıklama
femurdaki kemik iliğinde sıcak odak var; kanama sorununu bu açıklıyor.,açıklama
kalpte kaçırdığımız etkilenmiş alanlar var; hipertansiyonun nedeni bu olabilir.,açıklama
gözlük ihtiyacı da bu hastalığın bir belirtisi olabilir.,açıklama
kateteri femoral arterden kalbe ilerletip etkilenmiş alanları çıkaracağız.,açıklama
son aşamada pupilden girip retinadaki anormal hücreleri yok edeceğiz.,açıklama
etkilenmiş alanlar temizlenince kan basıncı sorunları da düzelmeli.,açıklama
"71 yaşında bir kanser araştırmacısı, hafif tremoru, iki yıl önce çıkarılmış lokalize melanomu ve kataraktı var; ayrıca nefes alamıyor.",açıklama
yüzündeki laserasyonlar ürkütücü ama ne yazık ki tanısal olarak önemsiz.,açıklama
ağrı geri mi döndü?,soru
"ağrı yoktu, bilinçsizdi; muhtemelen nefes alamadığı için bayıldı.",açıklama
ezra powell ölecek.,açıklama
"oksijenlenmesi çok düşük ve akciğerleri sıvıyla dolu; sorun kalp kaynaklı olabilir, amiloidoz da olasılıklar arasında.",hipotez
sorun akciğerlerden de kaynaklanabilir; laboratuvarda soluduğu toksik kimyasallar etkili olmuş olabilir.,hipotez
"akciğer röntgeni temiz, sorun akciğer gibi görünmüyor.",değerlendirme
"ekg de temiz, kalp gibi de görünmüyor.",değerlendirme
"hastane dışında nefes alamıyor, hastanede alabiliyor; demek ki yaptığımız bir şey test sonuçlarını etkiliyor.",açıklama
teste başlamadan önce oksijeni artıracağım.,tedavi
kalp hızı yükselmiyor; 130un üstüne çıkaramazsak bir şey göremeyiz.,değerlendirme
"devam edemem, durmam gerekiyor.",açıklama
"daha fazla devam edemiyor, bu işe yaramıyor.",açıklama
"gerçekten mi, akciğerlerinde sıvı mı var?",açıklama
yeterince zorlamadığımız için kalp hızını yükseltemedik.,açıklama
adam boğuluyor.,açıklama
testi yapabilmesi için akciğerlerindeki sıvıyı boşaltıyoruz.,tedavi
bir yıldır hastaneye girip çıkıyorum; yaşlıyım ve giderek daha da kötüleşiyorum.,açıklama
onu biraz hızlandıracağım.,tedavi
bu epinefrin mi? protokolde yok.,soru
ekgde hl değişiklik yok.,değerlendirme
"house, onu öldüreceksin.",açıklama
"130, sihirli sayı.",açıklama
hl tıkanıklık belirtisi yok.,değerlendirme
bu kalp değil; o zaman akciğer olmalı.,açıklama
bir şırınga dolusu morfin verebiliriz.,açıklama
ölümcül doz morfini damar yoluna vermek doğanın akışına bırakmak değildir.,açıklama
sorun akciğerlere saldıran mikoplazma veya streptokok pnömonisi olabilir; levofloksasin deneyebiliriz.,soru
akciğerlerini test etme zamanı.,açıklama
"akciğerlerin yavaş yavaş sıvıyla dolacak; her nefes korkutucu, yavaş ve işkenceli olacak.",hipotez
kongo kırmızısı sonucu amiloidozu doğruladı.,açıklama
laboratuvar cerrahi yapılacak kadar temizdi; farelerde virüs ya da pire belirtisi yoktu.,değerlendirme
kan kültürlerinde bakteri çıkmadı.,değerlendirme
idrarda da hiçbir şey yok.,açıklama
başının mrını çektireceğim.,tedavi
anormal çekirdek yoksa lösemi yoktur.,değerlendirme
başı temiz; bilişsel işlevleri yerinde.,açıklama
kemik iliği biyopsisinde multipl miyelom düşündüren bir tablo var.,açıklama
dr. chase kalsiyumumun normal olduğunu söyledi.,açıklama
idrarımda m proteini yok.,açıklama
onu entübe edip ventilatöre bağlayacağım; testlere devam edeceğim.,açıklama
mrın alt kesitlerinde akciğerlerin tepesinde skar dokusu var.,tedavi
akciğer skarı ve bozuk kemik iliği otoimmün hastalığı düşündürüyor; pulmoner fibroz olabilir.,açıklama
lupus da olabilir.,tedavi
lupus için intravenöz immünoglobulin başlayın ve kolonoskopi yapın.,soru
çıkan kolon temiz.,değerlendirme
ivig onu daha kötü yaptı; oksijen satürasyonu dibe vurdu.,açıklama
idiyopatik pulmoner fibrozisi doğrulamak için açık akciğer biyopsisi gerekiyor.,açıklama
"kalp hızı yükseldi, tansiyon düştü.",değerlendirme
"sağ tarafta solunum sesi yok; sağ akciğer çökmüş, göğüs tüpü takıyorum.",açıklama
"sol bacakta, karında ve sağ kolda ağrı duyusu yok.",açıklama
duyusal uyarılmış potansiyelleri çalışalım.,açıklama
"kemik iliği hiposelüler, lupus ve pulmoner fibrozu eledik ama sinirlere saldıran bir şey olabilir.",açıklama
en büyük organ cilt; oradan biyopsi alacağız.,açıklama
house cildinden biyopsi almamı istiyor.,hipotez
adam aniden boğulmaya başlıyor.,açıklama
"beyni bilgileri filtreleyemiyor, duyuları üzerinde sürekli bir saldırı var.",açıklama
veya disestezi gibi kulağa tıbbi gelen bir şeydir.,hipotez
"çocuk göğsünü tuttu, tansiyonu yükselmişti; belki de göğüs ağrısı vardı.",hipotez
"parazit kontrolü için gaita örneği, enfeksiyonu dışlamak için kan kültürü ve lupus için ana testi yapın.",talimat
"çevresel bir tepki de olabilir; alerji, toz, buğday, polen veya bir toksin.",hipotez
evi kontrol edin. akciğer ventilasyon taraması yapın.,talimat
"tebrikler, artık kendinize ait bir rinovirüsünüz var.",tanı
rektumdan bir yayma örneği alın.,talimat
aniden adam öğürmeye başlıyor ve çok miktarda sıvı çıkarıyor.,açıklama
peki bir çocuğun akciğer zarlarını sıvı ile dolduran nedir?,soru
"eğer plevral efüzyon varsa, kalp yetmezliğini dışlamalıyız.",talimat
sıvı eksüda olarak geri döndü; ona geniş spektrumlu antibiyotikler başlayın.,talimat
"plevral sıvı eksüda formundaydı, hem kalp hem de akciğer sorunlarını açıklayan bir şey aramalıyız.",hipotez
"akciğer biyopsileri genelde negatif çıkar, bu yüzden koltuk altındaki bir lenf bezinden biyopsi alın.",talimat
kanser değil... çünkü bunlar lenf hücresi değil. o zaman ne bunlar? karaciğer hücreleri.,açıklama
kanser hücreleri her zaman lenfatik sisteme sızar.,hipotez
"karaciğer yetmezliği, plevral efüzyonu ve hatta kalp sorunlarını da açıklayabilir.",hipotez
sirozu doğrulamak için biyopsi yapın ve suçu wilsonın üzerine atmaya çalışmayın.,talimat
"kalsiyum karbonat, bu şey... ishal önleyici, değil mi?",soru
"bu çocukta pika var. onu açık büfeye götürün, masayı bile yer.",tanı
basınçla işlenmiş ahşaplar arsenik içerirdi.,hipotez
tatula otu atropin içerir. plevral efüzyonu ve kalp aritmilerini açıklar.,tanı
tatula otu aşırı dozu için tedavi fizostigmindir.,tedavi
"tatula otu zehirlenmesiyle uyumlu, oküler felç.",açıklama
"bu bir mikro tümör. akciğerinde başladı, sonra karaciğerine metastaz yaptı.",hipotez
"bu aşk değil, beyninde spor var; coccidioides immitis.",tanı
"bu bir tümör değil foreman, gözünün içinde yüzen solucanlar var.",tanı
lazer fotokoagülasyon gözü düzeltebilir.,talimat
yüksek doz benzimidazol solucanları öldürmeli.,talimat
hey! gözüne dokunma! bu bir apendektomi.,açıklama
karın ağrısı ve boğaz şişmesi. keşif amaçlı laparotomi yaptıklarında beni uyandırın.,soru
salmonella için florokinolon başlayın.,talimat
"dehidrasyona, o da aşınmaya neden olan nikotin sakızı çiğniyorsunuz.",tanı
"eğer bir enfeksiyonun olsaydı, ateşin olurdu. başka bir yerde tatil yapmam lazım.",talimat
florokinolona karşı alerjik reaksiyon. onu farklı bir antibiyotiğe geçirmeliyiz.,açıklama
"döküntüsü var, yani alerjik reaksiyonlara alışılmadık derecede duyarlı olduğunu biliyoruz.",talimat
egzersize bağlı anafilaksi mi? lokantada yediği yemeğin aynısını verin ve onu koşu bandına çıkarın.,hipotez
evli çift. aynı hastalık. ya birbirlerinden kaptılar ya da aynı yerden.,hipotez
cinsel yolla bulaşan bir hastalık olabilir mi? cinsel organlarında hiçbir belirti vermeyen bir tane?,hipotez
bel soğukluğu tüm semptomlarını açıklıyor. karın ağrısı için fitz-hugh curtis sendromu.,hipotez
göğüs ve karın ağrısı için kostokondrit ve mesane enfeksiyonu.,hipotez
"karısını steroidlerden ayırın. eğer ateşi çıkarsa, bunun bir enfeksiyon olduğunu anlarız.",talimat
"akut bir deliryumdu. gerçekten konuşmuyor, sadece sesler çıkarıyor.",açıklama
"jeremy, o komada. beyin yavaş yavaş kapanıyor.",açıklama
kitle veya enfeksiyonu kontrol etmek için daha fazla görüntü alıyoruz.,talimat
genel bir ödem var ve beyin sapının her yerinde artmış sinyal alanları mevcut.,açıklama
"göğüs, mide ve boğaza beyin tutulumunu da eklerseniz elinizde ne kalır?",hipotez
kocanın göğsü. hafifçe büyümüş hiler lenf bezleri var. sarkoidoz neredeyse her şeyi açıklıyor.,hipotez
sarkoidoz vakalarının %90ında akciğer skarlajı görülür.,açıklama
sarkoidoz diyor. her ikisine de metotreksat başlayın.,talimat
metotreksat henüz bir etki göstermiyor. biyopsi yapmaktan başka yol görmüyoruz.,açıklama
koca ne kadar morfin alıyor? solunumu baskılanmış. dozu azaltın!,talimat
ona şunlardan birini yapın. bu nalokson. bir afyon engelleyici.,talimat
iskemik bağırsağı var. kan akışı eksikliği bağırsaklarının ölmesine neden oluyor.,tanı
